stop_name,train_class,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
S. GIOVANNI IN CROCE,REG,5.0661538461538465,4.0,33,2600,1328,884,275,45.075783,10.377527
S. GIULIANO MILANESE,REG,0.7469670710571924,-1.0,100,3462,504,260,67,45.391226,9.286418
S. MARGHERITA LIGURE PORTOFINO,REG,2.6926717806430553,1.0,116,6127,1742,1066,366,44.33676,9.216673
S. MARIA DELLE MOLE,REG,4.731481481481482,4.0,80,3564,1914,959,224,41.774417,12.606225
S. PIETRO A VICO,REG,3.1483198146002316,2.0,29,1726,573,285,80,43.875094,10.530945
S. PIETRO VERNOTICO,REG,9.4,9.0,5,5,5,5,2,40.48902,18.000716
S. STINO DI LIVENZA,REG,1.8736807387862797,1.0,78,6064,926,482,153,45.721088,12.682769
S. VINCENZO,REG,2.2912477823772917,1.0,62,3382,825,498,171,43.100366,10.539823
S. ZENO FOLZANO,REG,3.3072835953066195,2.0,55,4517,1082,573,265,45.491552,10.211683
S. ZENONE AL LAMBRO,REG,32.0,32.0,1,1,1,1,1,45.337824,9.36126
S.AGATA M.,REG,0.20101285547331516,-1.0,41,2567,403,229,76,38.073554,14.640622
S.AGATA SUL SANTERNO,REG,4.946666666666666,3.0,4,300,143,87,37,44.436774,11.858855
S.ALESSIO SICULO FORZA D`AGRO`,REG,3.6879643387815753,2.0,33,2019,658,422,135,37.923992,15.347322
S.ANTIMO S.ARPINO,REG,8.428571428571429,7.0,11,14,12,8,5,40.949188,14.247415
S.ANTONIO MANTOVANO,REG,2.3333333333333335,1.0,30,2112,458,231,87,45.187447,10.785806
S.BENEDETTO DEL TRONTO,REG,2.508744855967078,2.0,75,3888,1183,605,171,42.954386,13.882297
S.BIAGIO DI CALLALTA,REG,0.47095565271705186,0.0,23,1601,127,77,23,45.686134,12.374316
S.CASSIANO,REG,4.270370370370371,3.0,19,1350,675,362,63,44.143684,11.687503
S.DEMETRIO DE` VESTINI,REG,1.7713950762016413,2.0,35,1706,333,87,17,42.294447,13.536543
S.DONNINO BADIA,REG,6.363636363636363,6.0,9,22,20,12,2,43.785424,11.142169
S.ELENA - ESTE,REG,1.819026790595954,1.0,29,1829,443,220,44,45.199209,11.712883
S.ELLERO,REG,5.869747899159663,5.0,60,238,164,110,22,43.742143,11.469621
S.FELICE SP,REG,2.8060082466129983,1.0,85,5093,1410,895,294,44.834527,11.140243
S.FREDIANO A SETTIMO,REG,9.628571428571428,8.0,20,35,27,23,13,43.680508,10.517254
S.GIORGIO P.,REG,3.2248201438848922,2.0,52,3336,1042,632,204,44.646641,11.37901
S.GIOVANNI AL NATISONE,REG,1.1979071883530483,0.0,47,2198,305,158,44,45.976122,13.397437
S.GIOVANNI VALDARNO,REG,3.315715562364356,2.0,121,7833,2526,1438,432,43.56601,11.527033
S.LIBERATO,REG,2.0,2.0,1,6,1,0,0,42.478853,12.443006
S.LORENZO COLLI,REG,0.5150488339645206,0.0,71,5017,152,60,20,38.16292,13.316449
S.LUCIDO MARINA,REG,1.176991150442478,1.0,4,339,32,18,12,39.313203,16.045546
S.MARCELLINO FRIGNANO,REG,3.294974983685012,1.0,76,4597,1252,912,395,40.992103,14.171976
S.MARIA CAPUA VETERE,REG,3.4203056768558953,2.0,47,2748,927,506,162,41.07353,14.254081
S.MARTINO DI LUPARI,REG,4.888888888888889,6.0,7,9,7,5,0,45.655928,11.857227
S.MICHELE IN BOSCO,REG,6.304621848739496,4.0,6,476,254,182,89,45.122404,10.57329
S.NAZARIO,REG,2.426156583629893,2.0,15,1124,195,46,13,45.838117,11.691321
S.NICOLA T.,REG,6.857142857142857,6.0,6,7,5,4,2,38.015817,13.612755
S.PIETRO IN CASALE,REG,1.9214298048696252,1.0,80,5791,1208,738,280,44.697928,11.404763
S.PIETRO IN GU`,REG,2.2231638418079096,2.0,34,2124,308,102,36,45.605039,11.673157
S.STEFANO LODIGIANO,REG,8.0,8.0,1,1,1,1,0,45.122091,9.723606
S.VITO AL TAGLIAMENTO,REG,2.2422802850356294,2.0,26,1684,530,170,9,45.912433,12.851594
S.VITTORIA,REG,0.8658682634730539,0.0,36,2505,159,89,33,44.69561,7.916909
SACILE,REG,0.6206484641638226,-1.0,96,5860,778,423,139,45.948413,12.498498
SAGRADO,REG,2.2823110624315444,1.0,66,3652,644,331,107,45.872629,13.484004
SAIRANO,REG,5.9042669584245075,5.0,27,1828,1270,662,136,45.138858,9.046868
SALA AL BARRO-GALBIATE,REG,3.8271481109996657,3.0,37,2991,1112,533,143,45.821086,9.359223
SALBERTRAND,REG,1.9203173508106244,1.0,67,2899,387,195,74,45.073478,6.887428
SALEMI GIBELLINA,REG,3.1573146292585172,2.0,18,998,241,140,66,37.806619,12.865517
SALUGGIA,REG,3.35752688172043,2.0,38,2232,732,389,98,45.23443,8.017112
SALZANO ROBEGANO,REG,21.0,27.0,3,3,2,2,2,45.535378,12.111485
SAN BENEDETTO SAMBRO-CAST.PEPOLI,REG,1.591549295774648,1.0,50,2911,463,230,72,44.22866,11.19226
SAN GAVINO,REG,0.5,-1.0,70,3322,433,269,128,39.546206,8.788017
SAN GIORGIO DI NOGARO,REG,1.2790279027902791,0.0,44,3333,457,254,106,45.82917,13.210315
SAN GIUSEPPE DI CAIRO,REG,0.05313751668891856,-1.0,50,3745,284,191,98,44.370096,8.28864
SAN MARCO D`ALUNZIO T.,REG,2.291857798165138,1.0,27,1744,295,124,33,38.094202,14.675909
SAN MOMME`,REG,1.8094768015794669,2.0,12,1013,92,19,12,44.027999,10.914798
SAN SEVERO,REG,0.10817610062893082,0.0,11,795,140,80,18,41.684512,15.392567
SANFRE`,REG,1.8313432835820895,0.0,37,2680,438,204,55,44.74799,7.796793
SANREMO,REG,10.142857142857142,10.0,28,49,40,38,20,43.821269,7.766693
SANTA DOMENICA,REG,3.463849765258216,2.0,18,1065,333,160,38,38.663764,15.859822
SANTA MARINELLA,REG,1.3361847733105219,1.0,86,5845,753,382,113,42.035892,11.863122
SANTA SEVERA,REG,1.6583533653846154,1.0,49,3328,507,213,43,42.020645,11.969077
SANTA TERESA DI RIVA,REG,2.700063211125158,1.0,51,3164,954,588,192,37.946295,15.367682
SANTARCANGELO DI ROMAGNA,REG,1.865518655186552,1.0,38,2439,500,284,102,44.070316,12.45454
SANTE MARIE,REG,1.1931818181818181,1.0,1,88,3,3,0,42.096993,13.21696
SANTHIA`,REG,2.001783060921248,1.0,103,6730,1369,721,221,45.363726,8.180093
SANTO STEFANO DI CAMASTRA,REG,0.3561278863232682,-1.0,36,2252,255,161,57,38.01778,14.35104
SAPRI,REG,2.5871794871794873,1.0,38,2340,620,362,175,40.078013,15.627204
SARNO,REG,4.4094827586206895,3.0,33,2088,884,565,169,40.813063,14.612442
SARONNO,REG,0.034383831463560846,0.0,361,23354,442,169,38,45.625309,9.030839
SARONNO SUD,REG,0.3198674310283053,0.0,150,11164,519,209,61,,
SARTIRANA,REG,2.11558854718982,1.0,34,1886,433,237,65,45.111728,8.67012
SASSA TORNIMPARTE,REG,1.3572327044025156,1.0,27,1590,176,84,33,42.360549,13.295333
SASSONE,REG,3.0504462553356615,3.0,39,2577,816,264,27,41.783777,12.625832
SASSUOLO RADICI,REG,4.198453608247423,3.0,8,388,169,88,29,,
SAVIGLIANO,REG,2.1863334387851947,1.0,99,6322,1262,530,177,44.651337,7.663748
SAVIGNANO SUL RUBICONE,REG,3.8307138179436806,2.0,42,3054,999,601,190,44.095191,12.40421
SAVONA,REG,0.8211255656108597,-1.0,121,7072,1088,667,261,44.306892,8.470259
SCALETTA ZANCLEA,REG,3.479425837320574,2.0,51,2090,569,352,123,38.04635,15.465376
SCARLINO,REG,2.0852641334569046,1.0,16,1079,259,166,56,42.942002,10.836798
SCURCOLA MARSICANA,REG,1.4723926380368098,-1.0,6,326,50,33,14,42.053136,13.344374
SECUGNAGO,REG,3.0203536870203536,1.0,44,2997,779,470,200,45.223253,9.58684
SERENELLA,REG,3.170165252344797,3.0,31,2239,736,249,29,,
SERMIDE,REG,3.831236897274633,2.0,17,954,339,191,61,,
SERRA S.QUIRICO,REG,2.048135913166588,1.0,33,2119,522,234,59,43.444879,13.027408
SERRADIFALCO,REG,-1.6537216828478964,-2.0,5,309,8,5,5,37.431804,13.883299
SERRAMANNA NURAMINIS,REG,0.8978473581213308,0.0,56,2555,219,125,55,39.426123,8.916579
SERRAVALLE SCRIVIA,REG,10.222222222222221,9.0,9,9,7,6,3,44.72393,8.858548
SESSA AURUNCA R.,REG,3.5966973642426168,2.0,65,3149,1018,739,320,41.1955,13.8761
SESTRI LEVANTE,REG,0.061371841155234655,-1.0,95,5540,964,563,202,44.27626,9.397651
SETTIMO,REG,2.3636036684049633,2.0,81,5561,1285,553,93,45.139834,7.769335
SETTIMO TAVAGNASCO,REG,21.818181818181817,8.0,8,11,8,7,5,45.546214,7.825189
SEVESO,REG,0.04622445634356901,0.0,155,9151,45,18,0,45.648187,9.140488
SEZZE ROMANO,REG,2.4339532665712924,1.0,83,4194,1041,657,245,41.495542,13.038452
SGURGOLA,REG,2.3464299206649035,1.0,50,2647,584,347,77,41.687018,13.146199
SIDERNO,REG,2.813800657174151,2.0,45,2739,859,474,130,38.2708,16.302
SIECI,REG,5.361111111111111,5.0,69,216,129,85,16,43.790892,11.394608
SIENA ZONA INDUSTRIALE,REG,8.0,8.0,1,1,1,1,0,43.26528,11.376652
SILVI,REG,2.368332934704616,1.0,68,4181,980,605,166,42.55911,14.110365
SINALUNGA,REG,2.6299694189602447,2.0,38,1962,618,249,58,43.216189,11.744866
SISTIANA,REG,1.6738305941845766,1.0,50,2373,315,144,47,45.774903,13.645832
SOFFRATTA,REG,3.1542404473438954,2.0,35,2146,555,284,68,45.976377,12.299346
SOLAROLO,REG,4.876918054195233,3.0,51,3063,1447,910,317,44.356425,11.849183
SOLARUSSA,REG,1.019830028328612,0.0,9,353,31,21,12,39.952525,8.679813
SOLIGNANO,REG,10.825396825396826,7.0,30,63,45,38,25,44.614024,9.98014
SOMMARIVA BOSCO,REG,1.7437112650382793,0.0,38,2743,483,231,52,44.770754,7.777086
SONDRIO,REG,4.134434726271461,2.0,61,3087,1071,716,300,46.167064,9.872928
SORA,REG,1.8596750369276218,1.0,14,677,165,78,34,41.716618,13.618601
SPADAFORA,REG,11.6,9.0,10,30,30,26,12,38.221922,15.377196
SPIGNO,REG,4.395627644569816,4.0,23,1418,812,424,58,44.539437,8.317924
SPINET.V.S.PIO X,REG,6.0,6.0,1,1,1,1,0,,
SPINETOLI COLLI,REG,6.0,6.0,1,1,1,1,0,42.87032,13.762811
SPRESIANO,REG,1.7476485432438633,1.0,71,4359,712,330,112,45.77763,12.266984
SQUINZANO,REG,1.9844428364688858,1.0,65,2764,512,273,96,40.439266,18.046097
STABIO,REG,0.26463104325699743,-1.0,38,2751,195,106,44,,
STANGHELLA,REG,3.3816293056314928,3.0,29,1829,673,333,60,45.13209,11.749094
STAZIONE PER L`ALPAGO,REG,2.307226107226107,2.0,35,2145,364,138,43,46.137574,12.316066
STIMIGLIANO,REG,1.2980700500357398,1.0,58,2798,240,101,38,42.289811,12.568632
STRADELLA,REG,3.8856076035302105,2.0,39,2946,1026,640,259,45.079465,9.300865
STREVI,REG,4.207920792079208,4.0,21,1313,714,332,47,44.697771,8.525525
STRIGNO,REG,3.3203194321206744,3.0,15,1127,427,164,17,46.051003,11.514327
STRONGOLI,REG,4.242335766423357,4.0,20,1370,704,434,97,39.228139,17.108256
SU CANALE,REG,3.258660508083141,2.0,10,433,151,79,11,40.838375,9.404226
SULMONA,REG,-0.3727735368956743,-1.0,51,2358,166,86,34,42.060836,13.907156
SUNO,REG,3.673202614379085,2.0,7,459,156,80,30,45.620435,8.519344
SUSA,REG,-0.0503448275862069,-1.0,18,1450,112,57,16,45.138622,7.052311
SUZZARA,REG,2.4660145472786557,1.0,52,3987,898,487,202,44.994432,10.756138
TAGLIACOZZO,REG,1.50287631831256,0.0,34,2086,339,206,78,42.070701,13.255664
TAGLIATA,REG,0.0,0.0,1,1,0,0,0,,
TALAMONE,REG,6.5625,4.0,9,16,9,6,4,42.56461,11.164524
TAORMINA,REG,1.8482758620689654,1.0,57,3480,805,463,179,37.845429,15.282584
TARCENTO,REG,0.9985724482512491,0.0,23,1401,117,58,19,46.209134,13.196211
TARGIA,REG,3.5714285714285716,2.0,1,56,11,8,4,37.10963,15.245908
TASSIGNANO,REG,4.559082892416225,4.0,51,1701,948,608,89,43.834131,10.570495
TAVAZZANO,REG,-0.05834777585210861,-1.0,101,3462,428,229,66,45.32629,9.402748
TEANO,REG,2.559375,1.0,48,2880,700,389,145,41.231804,14.077075
TERLANO-ANDRIANO,REG,3.3967821107172074,3.0,50,3667,1560,611,40,46.528517,11.248394
TERMINI IMERESE,REG,-0.18661667147389674,-1.0,113,6934,660,390,187,37.980132,13.703631
TERMOLI,REG,1.046468401486989,0.0,14,1076,205,104,28,42.000623,14.992805
TERNATE VARANO BORGHI,REG,3.024579560155239,2.0,34,2319,634,379,125,45.781835,8.700371
TERNO,REG,5.749189507810198,5.0,40,3393,2246,1425,309,45.688658,9.536169
TERRENOVE,REG,0.6666666666666666,0.0,2,3,0,0,0,37.748755,12.480604
THIENE,REG,1.8859160163507989,1.0,37,2691,509,191,57,45.700697,11.475407
TIRANO,REG,2.161977834612106,-1.0,25,1173,230,161,108,46.21539,10.166961
TOLLO CANOSA SANNITA,REG,6.142857142857143,6.0,10,14,9,8,2,42.394208,14.339984
TORA PRESENZANO,REG,4.1307506053268765,3.0,28,1652,709,317,99,41.358861,14.04514
TORANO LATTARICO,REG,0.6367006487488415,0.0,14,1079,100,34,15,39.49455,16.210509
TORINO P.NUOVA,REG,1.0257063455303381,0.0,152,8636,1411,688,283,45.060969,7.67747
TORRE DEL LAGO PUCCINI,REG,3.2528951486697966,2.0,48,3195,1025,578,154,43.826501,10.290287
TORRE MELISSA,REG,4.501459854014598,4.0,20,1370,707,424,79,39.304391,17.108402
TORRICOLA,REG,1.7904890085240017,1.0,75,4458,877,448,112,41.809538,12.557716
TORRILE S. POLO,REG,2.184757505773672,1.0,33,2598,495,270,133,44.885677,10.362814
TORTORETO LIDO,REG,5.5,5.0,2,2,2,1,0,42.804562,13.939012
TRABIA,REG,4.3,3.0,8,10,3,2,1,37.996408,13.65567
TRANI,REG,3.0230335318082107,2.0,124,6382,1841,1041,330,41.272693,16.417646
TRE CROCI,REG,2.5752032520325203,2.0,20,984,200,100,26,42.331525,12.086159
TREBASELEGHE,REG,9.0,9.0,1,1,1,1,0,45.581509,12.040046
TREVIGLIO OVEST,REG,1.391878572836586,1.0,70,5073,741,335,100,45.521762,9.580281
TREVIGNANO SIGNORESSA,REG,3.5099800399201597,3.0,55,2004,821,239,29,45.74789,12.103123
TREZZANO S.N.,REG,3.0,3.0,1,1,0,0,0,45.422203,9.071196
TRICESIMO - SAN PELAGIO,REG,13.5,5.0,2,2,2,1,1,,
TRIESTE AIRPORT,REG,1.2065491183879093,0.0,72,5161,619,309,126,,
TRIUGGIO-PONTE ALBIATE,REG,1.5603910438347524,1.0,40,3171,657,329,61,45.658956,9.266961
TRIVIGNO,REG,1.338368580060423,0.0,4,331,60,32,11,40.588598,15.997824
TROMELLO,REG,4.451020408163266,3.0,25,1960,791,342,97,45.211988,8.872154
TRONZANO,REG,1.5346778160354155,0.0,34,2033,375,179,64,45.342929,8.168395
TUORO SUL TRASIMENO,REG,4.166371681415929,3.0,8,565,274,169,26,43.196631,12.0796
UDINE,REG,0.3907933398628795,0.0,104,6126,722,372,152,46.055791,13.242003
UGOVIZZA VALBRUNA,REG,0.3008,-1.0,19,625,48,20,6,46.502902,13.494972
URAS MOGORO,REG,2.5394594594594593,1.0,45,1850,428,232,78,39.692629,8.696459
URBISAGLIA SFORZACOSTA,REG,17.5,0.0,2,2,1,1,1,43.25746,13.416932
VADA,REG,3.587150127226463,2.0,30,1572,550,299,86,43.352641,10.470376
VAGLIA,REG,1.6432015429122468,1.0,47,3111,598,323,95,43.924442,11.284576
VAIANO,REG,1.266945925361767,1.0,45,2626,309,185,64,43.961772,11.130773
VAIRANO,REG,2.2157416117905298,1.0,58,3189,774,419,152,41.317446,14.104022
VALENZA,REG,3.103525121555916,2.0,80,4936,1763,1017,244,45.023527,8.625808
VALLE AURELIA,REG,4.150980923967092,4.0,184,11061,6080,1643,210,41.899356,12.447667
VALLE DI MERCATO S.SEVERINO,REG,4.5,3.0,2,2,1,1,0,40.776365,14.722362
VALLE LOMELLINA,REG,2.8080593849416755,2.0,34,1886,530,286,72,45.150588,8.685874
VALLECROSIA,REG,13.357142857142858,10.0,8,14,10,9,7,43.787619,7.634997
VALLEDOLMO,REG,0.0,0.0,1,1,0,0,0,37.709073,13.756029
VALLELUNGA,REG,-0.09077380952380952,-1.0,11,672,61,33,12,37.691542,13.846428
VALLO DELLA LUC. CASTELNUOVO,REG,3.658941676322905,2.0,40,2589,901,595,218,40.233316,15.266511
VALMADRERA,REG,2.0693129770992367,1.0,41,3275,710,381,121,45.846439,9.368183
VARALLO SESIA,REG,-5.0,-5.0,1,1,0,0,0,45.815227,8.256606
VARANO,REG,2.3213592233009708,1.0,56,3090,736,440,125,43.574729,13.523436
VARESE,REG,2.2994234926735526,1.0,162,8326,1766,988,350,45.816201,8.833089
VARIGNANA,REG,5.458618721461187,4.0,58,3504,2165,1198,307,44.436796,11.523078
VENAFRO,REG,-2.0064051240992793,-2.0,29,1249,140,92,48,41.482975,14.048722
VENEZIA CARPENEDO,REG,10.892857142857142,9.0,18,28,23,20,12,45.506697,12.247609
VENEZIA PORTO MARGHERA,REG,6.613793103448276,6.0,97,290,252,156,31,45.472381,12.256536
VENTIMIGLIA,REG,0.9989754098360656,0.0,34,1952,365,225,92,43.792561,7.610224
VENZONE,REG,3.0,3.0,1,1,0,0,0,46.331883,13.13549
VERBANIA-PALLANZA,REG,2.2304857621440535,1.0,78,2985,683,419,193,45.943821,8.47224
VERCEIA,REG,0.02241112828438949,-1.0,35,2588,175,99,43,46.202832,9.458412
VERGIATE,REG,3.5527131782945736,2.0,53,2580,967,616,168,45.717119,8.693187
VERNANTE,REG,0.5003123048094941,0.0,36,1601,84,39,16,44.244639,7.535986
VERNAZZA,REG,9.793103448275861,8.0,33,58,54,46,20,44.134963,9.684804
VERNIO MONTEPIANO CANTAGALLO,REG,2.3114439324116742,1.0,45,2604,510,264,73,44.043991,11.152342
VEROLANUOVA,REG,2.4663479220301583,2.0,33,2719,737,343,119,45.324989,10.08388
VERONA PORTA NUOVA,REG,0.8707831684348551,1.0,136,8389,2010,1254,486,45.428603,10.982377
VERONA PORTA VESCOVO,REG,2.412533131389625,2.0,96,5282,1475,851,318,45.435552,11.018841
VESPRI,REG,1.7432715833624606,2.0,109,5722,376,111,33,38.101996,13.362701
VIADANA BRESCIANA,REG,4.8352703385548255,3.0,24,1979,853,567,239,45.373648,10.331792
VIAREGGIO,REG,2.7532778795996053,2.0,129,7093,2272,1234,316,43.865947,10.257886
VIBO MARINA,REG,3.525328330206379,3.0,18,1066,381,181,35,38.713731,16.120199
VICENZA,REG,-0.03197905997496301,-1.0,154,8787,1205,632,232,45.541102,11.540762
VIDALENGO,REG,15.0,9.0,13,21,19,18,7,45.517854,9.639676
VIGARANO PIEVE,REG,3.073926073926074,1.0,18,1001,231,123,49,,
VIGLIANO D`ASTI,REG,1.4804347826086957,1.0,16,920,70,32,11,44.827335,8.218271
VIGNA DI VALLE,REG,3.7410008779631254,3.0,31,2278,905,300,32,42.076863,12.210716
VIGNALE,REG,2.244186046511628,1.0,14,1032,216,79,20,45.478989,8.613132
VIGNALE RIOTORTO,REG,4.958333333333333,4.0,9,24,13,8,3,42.967587,10.667255
VIGNATE,REG,5.125,3.0,8,8,3,3,2,45.493946,9.374083
VIGNOLA,REG,1.851664984863774,1.0,17,991,136,68,32,,
VILLA S.G.CANNITELLO,REG,1.0,1.0,1,1,0,0,0,38.23409,15.653246
VILLA SAN SEBASTIANO,REG,0.875,1.0,1,88,2,1,0,42.049331,13.308271
VILLABASSA - BRAIES,REG,-0.46189024390243905,0.0,10,656,20,12,7,46.736492,12.167041
VILLADOSSOLA,REG,1.6339362618432385,1.0,18,1161,138,68,26,46.064151,8.264675
VILLAFRANCA - BAGNONE,REG,2.3721739130434782,1.0,55,3450,924,540,158,44.294399,9.948096
VILLALBA,REG,0.6523125996810207,0.0,12,627,76,45,15,37.668526,13.885155
VILLAMASSARGIA DOMUSNOVAS,REG,-1.1848541862652868,-2.0,74,4252,117,86,53,39.294811,8.641986
VILLANOVA,REG,0.5379788639365918,0.0,39,3028,325,138,21,44.963159,7.947136
VILLANOVA DI REGGIOLO,REG,3.027995059695348,2.0,32,2429,634,336,142,44.915925,10.842455
VILLANOVA D`ARDENGHI,REG,4.827040816326531,4.0,25,1960,1268,495,99,45.156982,9.037176
VILLAROSA,REG,2.536312849162011,1.0,16,716,130,69,37,37.567205,14.200464
VILLASANTA,REG,1.8948863636363635,1.0,40,3168,667,330,77,45.603434,9.304923
VILLASOR,REG,1.1902897415818323,1.0,56,2554,257,140,59,39.381451,8.935907
VILLAVERLA MONTECCHIO,REG,4.098704268292683,4.0,36,2624,1430,398,60,45.656998,11.524271
VISONE,REG,4.666666666666667,4.0,7,15,11,5,0,44.661951,8.500198
VITERBO PORTA FIORENTINA,REG,0.6864784546805349,0.0,28,1346,136,82,42,42.425237,12.106204
VITERBO PORTA ROMANA,REG,0.11533242876526459,0.0,47,2211,139,88,44,42.411974,12.110482
VIZZINI,REG,2.039855072463768,0.0,8,276,34,27,16,37.182566,14.729457
VOGOGNA OSSOLA,REG,3.5439895470383274,2.0,48,2296,631,396,141,46.005883,8.294664
VOLTANA,REG,2.8746203904555316,2.0,35,2305,586,266,72,44.540369,11.93605
ZAGAROLO,REG,0.6857859831511024,0.0,101,5579,553,287,95,41.821927,12.82692
ZAMBRONE,REG,3.4634146341463414,3.0,18,1066,391,185,34,38.712738,15.976204
